"编号","名称","日期","净值","名称","recent1Week","recent3Month","recent6Month","recent1Year","recent2Year","recent3Year","fromThisYear","fromBuild","serviceCharge"
"519642","银河智造混合","2020-12-04","2.7820","1.42","0.94","1.87","38.75","89.12","168.02","116.84","82.19","178.20",""
"519641","银河鸿利混合C","2020-12-04","1.0630","0.00","0.09","-0.09","-0.65","5.66","12.88","16.25","4.70","21.36",""
"519640","银河鸿利混合A","2020-12-04","1.0670","0.00","0.09","0.00","-0.28","6.33","13.99","18.18","5.28","25.02",""
"519630","银河睿利混合C","2020-12-04","1.3220","0.15","0.38","5.00","20.51","28.54","50.57","38.18","25.15","56.01",""
"519629","银河睿利混合A","2020-12-04","1.3290","0.08","0.38","5.06","20.60","28.72","51.01","38.73","25.33","56.77",""
"519628","银河君润混合C","2020-12-04","1.1845","0.29","0.54","1.71","8.72","14.19","22.63","29.07","13.12","37.87",""
"519627","银河君润混合A","2020-12-04","1.1837","0.29","0.54","1.73","8.77","14.29","22.57","29.09","13.23","36.39",""
"519626","银河君盛混合C","2020-12-04","1.2912","0.15","0.41","3.11","16.30","21.71","44.66","42.42","18.51","50.60",""
"519625","银河君盛混合A","2020-12-04","1.3014","0.15","0.42","3.08","16.30","21.76","45.24","43.15","18.56","51.66",""
"519624","银河君耀混合C","2020-12-04","1.5026","0.17","0.55","2.41","29.66","40.80","48.99","50.65","38.83","59.19",""
"519623","银河君耀混合A","2020-12-04","1.5099","0.18","0.55","2.44","29.72","41.09","49.51","51.34","39.10","59.96",""
"519620","银河君荣灵活配置混合C","2020-12-04","1.8577","0.56","1.65","11.00","37.08","49.31","88.68","79.34","39.50","92.02",""
"519619","银河君荣灵活配置混合A","2020-12-04","1.8939","0.56","1.66","11.13","37.42","50.06","90.27","81.63","40.14","95.67",""
"519617","银河君信混合C","2020-12-04","1.1359","0.17","0.43","1.27","8.76","16.22","25.51","28.43","14.88","34.25",""
"519616","银河君信混合A","2020-12-04","1.1389","0.17","0.44","1.40","9.03","16.80","26.76","30.36","15.42","37.14",""
"519614","银河君尚混合C","2020-12-04","1.4582","0.05","0.49","1.83","26.29","37.83","49.48","43.59","35.38","45.82",""
"519613","银河君尚混合A","2020-12-04","1.4916","0.05","0.50","1.95","26.60","38.51","50.99","45.76","36.01","49.16",""
"519611","银河旺利混合C","2020-12-04","1.2280","-0.16","0.08","-0.65","11.94","20.57","29.95","29.80","19.49","37.53",""
"519610","银河旺利混合A","2020-12-04","1.2410","-0.16","0.08","-0.56","12.10","21.12","31.04","31.66","19.82","39.97",""
"519229","海富通欣享灵活配置混合A","2020-12-04","1.2185","0.09","0.42","2.33","10.19","16.10","27.41","34.05","13.81","40.62",""
"519228","海富通欣享灵活配置混合C","2020-12-04","1.3534","0.09","0.42","2.31","10.14","15.98","27.90","36.86","13.71","43.55",""
"519224","海富通欣荣混合A","2020-12-04","1.8379","0.46","1.96","5.94","35.58","50.60","96.97","74.18","41.16","83.79",""
"519223","海富通欣荣混合C","2020-12-04","1.8381","0.46","1.96","5.89","35.45","50.31","97.09","74.99","40.90","83.81",""
"519222","海富通欣益混合A","2020-12-04","1.2660","0.16","0.56","2.43","11.25","16.68","30.27","39.06","14.26","47.82",""
"519221","海富通欣益混合C","2020-12-04","1.5630","0.13","0.51","2.36","11.17","16.38","29.96","60.19","14.09","69.32",""
"519212","万家宏观择时多策略混合","2020-12-04","1.5237","-0.81","-0.88","-1.82","17.95","24.34","49.97","40.29","13.63","52.37",""
"519198","万家颐和灵活配置混合","2020-12-04","1.6074","1.05","3.03","1.41","25.79","42.35","51.54","58.91","41.55","60.74",""
"519197","万家颐达灵活配置混合","2020-12-04","1.2189","-0.06","0.12","2.62","12.22","19.30","21.84","24.75","15.26","24.70",""
"519196","万家新兴蓝筹灵活配置混合","2020-12-04","1.7824","0.97","-0.22","19.25","38.23","81.36","108.81","77.34","61.86","164.00",""
"519195","万家品质","2020-12-04","2.0283","0.50","0.05","15.29","32.70","70.47","106.25","77.07","53.16","180.70",""
"519191","万家新利灵活配置混合","2020-12-04","1.1699","-0.87","-0.77","-1.52","15.96","14.74","31.41","17.99","6.42","63.68",""
"519185","万家精选混合","2020-12-04","1.2123","-0.96","-0.71","-0.42","14.45","12.89","28.17","13.97","4.03","182.89",""
"519183","万家双引擎灵活配置混合","2020-12-04","1.9280","1.40","0.30","1.50","18.44","29.99","40.43","27.31","16.85","239.88",""
"519181","万家和谐增长混合","2020-12-04","1.4427","0.31","-0.53","16.84","32.76","73.11","112.44","72.88","54.12","299.56",""
"519177","浦银安盛盛世精选混合C","2020-12-04","1.7180","0.47","0.94","2.14","14.53","20.39","47.34","41.75","19.06","71.80",""
"519176","浦银安盛消费升级混合C","2020-12-04","2.5070","1.42","3.25","4.90","26.74","50.66","102.83","51.76","41.16","80.36",""
"519175","浦银安盛经济带崛起混合","2020-12-04","1.3061","0.31","0.70","2.08","14.17","20.67","47.57","29.03","18.59","33.55",""
"519173","浦银安盛睿智精选混合C","2020-12-04","1.6700","1.33","2.64","5.23","25.28","51.96","102.92","48.58","41.53","67.00",""
"519172","浦银安盛睿智精选混合A","2020-12-04","1.7410","1.40","2.65","5.45","25.79","53.12","106.28","52.19","42.59","74.10",""
"519171","浦银安盛医疗健康混合","2020-12-04","1.6070","1.64","5.31","-5.36","22.77","69.34","121.35","121.35","68.63","60.70",""
"519170","浦银安盛增长动力混合","2020-12-04","0.9050","1.34","1.80","-0.77","17.23","38.80","75.73","22.80","33.48","-9.50",""
"519165","新华鑫利灵活配置混合","2020-12-04","1.4810","-0.20","-0.20","0.41","1.51","13.31","33.91","16.07","4.30","48.10",""
"519158","新华趋势领航混合","2020-12-04","3.2110","0.72","2.10","5.21","25.28","47.63","104.91","68.82","36.23","301.70",""
"519157","新华行业灵活配置混合C","2020-12-04","2.1700","0.74","2.75","-2.30","34.28","61.46","77.87","58.97","47.62","117.00",""
"519156","新华行业灵活配置混合A","2020-12-04","2.4680","0.73","2.75","-2.22","34.42","61.84","78.71","60.05","47.96","368.69",""
"519150","新华优选消费混合","2020-12-04","2.8820","0.77","-0.89","10.00","49.17","78.45","119.33","100.42","71.55","451.41",""
"519139","海富通沪港深灵活配置混合","2020-12-04","1.7976","0.28","-0.58","4.73","24.27","44.23","64.57","43.72","31.89","79.76",""
"519134","海富通富祥混合","2020-12-04","1.2620","0.08","0.56","2.77","10.12","15.57","23.97","31.32","13.29","26.20",""
"519133","海富通改革驱动混合","2020-12-04","2.3200","0.39","2.20","8.80","45.91","106.52","199.80","138.01","85.81","203.25",""
"519130","海富通新内需混合A","2020-12-04","1.3370","0.15","0.45","1.75","8.52","12.64","24.04","23.06","10.40","87.80",""
"519127","浦银安盛盛世精选混合A","2020-12-04","2.0860","0.43","0.87","2.15","14.62","20.65","47.84","42.97","19.27","108.60",""
"519126","浦银安盛新经济结构混合","2020-12-04","2.4120","0.84","1.47","3.92","35.96","82.18","151.77","72.53","64.98","141.20",""
"519125","浦银安盛消费升级混合A","2020-12-04","2.4990","1.38","3.22","4.91","26.85","50.91","101.37","50.81","41.43","149.90",""
"519120","浦银安盛新兴产业混合","2020-12-04","3.0370","0.83","1.40","3.94","25.70","49.75","96.57","28.96","42.38","203.70",""
"519115","浦银安盛红利精选混合","2020-12-04","2.7740","1.20","0.95","2.02","17.79","43.58","105.63","68.63","34.27","177.40",""
"519113","浦银安盛精致生活混合","2020-12-04","2.7910","0.83","1.38","4.22","27.62","53.52","107.66","38.86","45.82","194.27",""
"519110","浦银安盛价值成长混合A","2020-12-04","1.8630","0.81","1.19","2.64","24.12","46.92","84.82","30.42","41.14","120.62",""
"519099","新华灵活主题混合","2020-12-04","1.9320","0.84","0.73","2.82","32.60","40.92","75.16","49.42","34.45","158.23",""
"519097","新华中小市值优选混合","2020-12-04","2.9350","0.96","-0.20","10.38","30.39","73.77","139.79","88.14","55.21","319.22",""
"519095","新华行业周期轮换混合","2020-12-04","3.3540","1.21","0.69","15.85","35.46","75.51","127.24","75.33","57.54","350.31",""
"519093","新华钻石品质企业混合","2020-12-04","3.5870","1.38","2.52","1.76","39.95","68.72","116.74","95.26","58.37","258.70",""
"519091","新华泛资源优势混合","2020-12-04","5.1640","0.66","2.04","5.65","24.58","63.11","104.51","97.63","50.64","416.40",""
"519089","新华优选成长混合","2020-12-04","2.1902","0.64","1.98","5.55","28.50","65.80","111.66","103.85","53.06","459.85",""
"519087","新华优选分红混合","2020-12-04","1.1735","0.79","2.82","-2.93","31.33","72.51","130.22","96.12","58.20","1,021.90",""
"519069","汇添富价值精选混合A","2020-12-04","3.7130","0.73","1.78","6.98","35.40","47.45","82.51","72.29","39.04","794.56",""
"519068","汇添富成长焦点混合","2020-12-04","3.3433","1.27","2.40","1.55","33.84","59.49","114.09","77.36","52.43","613.87",""
"519066","汇添富蓝筹稳健混合","2020-12-04","4.0050","1.09","1.86","0.33","29.78","55.61","106.00","75.55","48.94","657.37",""
"519062","海富通阿尔法对冲混合A","2020-12-04","1.1440","0.18","0.09","-2.22","0.09","4.00","11.12","20.33","2.88","58.24",""
"519056","海富通内需热点混合","2020-12-04","3.0550","1.39","5.53","-6.83","30.17","60.20","159.12","161.78","50.42","205.50",""
"519050","海富通安颐收益混合A","2020-12-04","1.5360","0.13","0.46","1.86","7.71","12.86","26.94","26.03","10.98","89.84",""
"519039","长盛同德主题混合","2020-12-04","1.8828","0.33","0.17","0.29","20.38","32.65","53.89","23.47","25.39","88.28",""
"519035","富国天博创新主题混合","2020-12-04","2.1177","1.00","3.52","0.05","31.11","65.89","151.73","90.16","54.99","288.97",""
"519033","海富通国策导向混合","2020-12-04","2.0040","1.52","2.09","1.52","25.72","52.05","117.12","37.73","43.86","192.48",""
"519029","华夏稳增混合","2020-12-04","2.4610","1.03","2.07","-7.79","12.89","48.07","82.03","42.09","33.10","369.35",""
"519026","海富通中小盘混合","2020-12-04","1.7730","1.90","6.17","-3.80","29.61","82.22","172.77","73.48","68.06","77.30",""
"519025","海富通领先成长混合","2020-12-04","2.2540","0.85","2.50","1.99","31.35","66.22","125.85","60.66","54.70","156.33",""
"519021","国泰金鼎价值混合","2020-12-04","0.8630","0.82","1.05","5.50","30.36","55.22","99.31","56.62","44.56","204.90",""
"519020","国泰金泰灵活配置混合A","2020-12-04","2.0968","-0.36","2.70","-4.53","40.22","66.85","121.65","99.56","56.90","123.46",""
"519019","大成景阳领先混合","2020-12-04","1.0610","0.09","0.57","6.21","39.79","62.95","53.97","25.94","59.76","73.00",""
"519018","汇添富均衡增长混合","2020-12-04","0.9592","1.29","2.85","-2.87","26.38","57.94","94.50","50.05","46.71","499.39",""
"519017","大成积极成长混合","2020-12-04","1.6330","0.12","1.74","5.02","30.64","58.22","118.50","70.81","48.13","366.32",""
"519015","海富通精选贰号混合","2020-12-04","1.6700","1.27","4.70","-5.49","26.71","56.66","104.91","74.69","46.62","176.73",""
"519013","海富通风格优势混合","2020-12-04","1.1360","0.35","1.88","0.53","30.57","62.05","121.01","54.14","49.67","171.77",""
"519011","海富通精选混合","2020-12-04","0.6864","1.28","4.71","-5.90","24.33","51.15","90.73","62.35","41.94","919.82",""
"519008","汇添富优势精选混合","2020-12-04","4.3346","1.28","2.94","-0.95","30.27","52.33","84.67","62.43","45.67","1,739.40",""
"519007","海富通强化回报混合","2020-12-04","0.9390","-0.21","0.32","-1.57","14.93","19.47","33.19","20.54","15.50","163.91",""
"519005","海富通股票混合","2020-12-04","1.0200","0.59","5.37","-3.41","-6.16","16.70","77.08","41.86","6.58","338.36",""
"519003","海富通收益增长混合","2020-12-04","2.1190","0.33","1.78","7.78","37.15","80.66","141.91","99.26","65.96","623.44",""
"519002","华安安信消费混合","2020-12-04","3.4940","0.06","0.14","-0.40","35.27","91.45","193.37","132.47","75.40","323.11",""
"519001","银华价值优选混合","2020-12-04","3.1896","0.93","3.83","-0.64","28.36","49.92","93.84","39.17","43.52","1,125.54",""
"510081","长盛动态精选混合","2020-12-04","1.6621","1.45","3.63","-0.60","25.05","57.27","88.42","48.75","49.44","746.61",""
"506006","汇添富科创板2年定开混合","2020-12-04","1.0486","","2.22","6.02","","","","","","4.86",""
"506005","博时科创板三年定开混合","2020-12-04","1.0678","","1.18","7.37","","","","","","6.78",""
"506003","富国科创板两年定开混合","2020-12-04","0.9497","","1.60","2.40","","","","","","-5.03",""
"506002","易方达科创板两年定开混合","2020-12-04","0.9954","","0.31","0.92","","","","","","-0.46",""
"506001","万家科创板2年定开混合","2020-12-04","1.0398","","2.43","4.61","","","","","","3.98",""
"506000","南方科创板3年定开混合","2020-12-04","0.9739","","2.05","4.25","","","","","","-2.61",""
"501202","华泰紫金科创3年封闭混合C","2020-12-04","1.0470","0.49","2.94","3.95","","","","","","4.70",""
"501201","红土科技创新3年封闭混合","2020-12-04","1.2255","","2.80","18.09","","","","","","22.55",""
"501189","嘉实战略配售(LOF)","2020-12-04","1.1739","-0.21","-0.17","4.63","8.99","10.99","15.51","","10.45","17.39",""
"501188","汇添富战略配售(LOF)","2020-12-04","1.1774","0.08","0.72","0.05","6.06","8.77","14.30","","8.06","17.74",""
"501186","华夏战略配售(LOF)","2020-12-04","1.0908","-0.17","0.13","0.91","-0.37","1.12","6.64","","0.51","9.08",""
"501099","平安科技创新3年封闭混合","2020-12-04","1.3572","1.44","0.72","-1.91","29.27","","","","","35.72",""
"501098","建信科技创新3年封闭混合","2020-12-04","1.1818","0.39","3.18","2.21","17.84","","","","","18.18",""
"501097","国寿安保科创3年封闭混合","2020-12-04","1.1559","0.44","0.76","5.12","15.03","","","","","15.59",""
"501096","国联安科创3年封闭混合","2020-12-04","1.1387","0.29","1.11","-3.13","8.54","","","","","13.87",""
"501095","中银证券科创3年封闭混合","2020-12-04","1.1851","0.21","2.72","-1.05","16.29","","","","","18.51",""
"501093","华夏翔阳两年定开混合","2020-12-04","1.6418","","1.79","8.74","43.06","","","","","64.16",""
"501092","交银瑞思三年封闭运作混合","2020-12-04","1.2753","0.19","1.11","4.14","25.84","","","","","27.53",""
"501091","嘉实瑞熙三年封闭运作混合A","2020-12-04","1.4331","1.47","1.67","8.37","40.82","","","","","43.31",""
"501088","嘉实瑞虹三年定期混合","2020-12-04","1.4505","1.54","1.38","6.12","31.68","44.30","","","35.21","45.05",""
"501087","交银瑞丰三年封闭混合","2020-12-04","1.5454","0.45","2.34","-0.25","30.01","51.99","","","46.72","54.54",""
"501085","财通科创主题3年封闭混合","2020-12-04","1.4718","0.99","2.61","1.13","18.60","50.35","","","41.67","47.18",""
"501083","银华科创主题3年封闭混合","2020-12-04","1.7286","0.90","3.45","-0.77","28.59","66.12","","","54.26","72.84",""
"501082","博时科创主题3年封闭混合","2020-12-04","1.7298","0.46","1.42","0.34","30.26","69.12","","","51.99","72.98",""
"501081","中欧科创主题3年封闭混合","2020-12-04","1.5665","0.99","1.56","5.12","26.67","47.27","","","41.43","56.65",""
"501080","中金科创主题3年封闭混合","2020-12-04","1.5706","0.82","2.82","0.71","19.69","47.64","","","36.21","57.06",""
"501079","大成科创主题3年封闭混合","2020-12-04","1.8946","0.23","4.22","0.49","22.00","78.65","","","67.35","89.46",""
"501078","广发科创主题3年封闭混合","2020-12-04","1.9042","0.24","2.27","-0.78","29.12","74.99","","","69.05","90.42",""
"501077","富国科创主题混合","2020-12-04","2.2375","1.35","1.90","12.90","54.77","101.14","","","82.79","123.75",""
"501076","鹏华科创3年封闭混合","2020-12-04","1.5147","0.62","2.53","1.77","18.81","45.24","","","38.80","51.47",""
"501075","万家科创3年封闭混合A","2020-12-04","1.5908","0.97","2.16","0.35","19.77","53.86","","","40.43","59.08",""
"501073","华安科创主题混合","2020-12-04","1.1179","0.11","0.54","0.95","4.42","9.33","","","8.72","11.79",""
"501070","广发睿阳三年定开混合","2020-12-04","1.7229","1.36","2.95","-0.18","24.35","56.18","","","51.70","100.58",""
"501066","东方红恒元五年定开混合","2020-12-04","2.0862","0.03","0.52","14.11","38.54","53.23","109.67","","41.83","108.60",""
"501065","汇添富经典成长定开混合","2020-12-04","1.8002","1.05","1.13","2.47","40.71","84.02","","","77.00","150.76",""
"501064","国泰价值优选灵活配置混合","2020-12-04","2.2793","0.40","-0.01","7.95","28.56","71.11","","","60.30","127.93",""
"501062","南方瑞合定开混合(LOF)","2020-12-04","1.3048","0.21","1.26","1.01","19.02","39.86","65.29","","30.30","57.75",""
"501055","财通福佑定开混合发起","2020-12-04","1.4946","0.00","1.49","17.61","45.63","57.56","75.79","","48.97","49.46",""
